SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,18.085131298747022,9.553148146177232,1936.02659166312,206.56178203334244,1674.78221039741,2627.9125395952537,1001.7210615302897,856.4759572171786,48.26415121091239,461.04104732585483,760.7518792937182,8.688747248314604,1.8668697794491598,87.22170176590839,1994.650871463477,2346.832549763968,0.5447523158533193,1.7958217698210728,5.774190390889275,0.5721353710819419
11,19.172842382810362,97.91379199040557,14.436508280667054,56.17746551056209,2939.4219765786306,111.87747992644152,1461.8413737885683,7.204606399477377,39.46863431912083,261.4618587273661,1044.0575029844103,639.3062834576708,8.436261620990805,413.1318309600239,186.94541099428093,9.27880794262926,0.3552507961418952,1.6008918882978849,8.143237280166746,0.6066169827305997
12,28.168177765915907,60.55642088554107,12.513350568180961,415.7458444400161,321.8518139218006,2876.4186664416325,2028.2177205939747,5.900997134839398,11.622929786801608,335.0990298494991,355.025096575982,577.677089437131,646.2548544164482,47.226754061405146,1222.984110920159,8.797208394737448,0.2610842940258524,1.4971356448801307,9.819881357685796,0.7618799609209029
13,4.218722147919173,199.47788286795407,14.872471011076255,796.3041411325339,1853.0607132130542,1707.6762947789719,653.23649271661,8.14689514709172,148.24111985906157,512.8490177534313,752.1364586172089,675.4974672266612,63.78446882943103,368.67716370309716,2044.131725762842,8.38684246305036,0.21871620589845236,1.2280678512166092,10.99917995572803,1.0883777258753877
14,18.372281447467298,157.4509642730044,11.756231843125473,1442.473209226181,2787.324700465016,2791.9217790837174,943.2094596503084,8.89995878231006,63.270166911756796,24.677268543821032,374.79424467681196,563.8665646714657,769.1319352251596,247.74393145314835,886.6819588011273,8.019364230961958,0.17077023605993882,1.113613362308771,11.722008829167363,1.7056768940920162
15,2066.778917956445,23.47957061007306,12.522008534063977,77.28979437527884,2495.482151959428,2504.432702755039,1164.9911315056356,4.5209611829799154,120.86209223786423,450.5976710350012,848.3890619899414,1194.09937109814,996.4508335521052,1156.4488815256232,497.46720895069467,2364.6908040514963,0.1534085094327298,1.0763670835974997,1316.5846431605185,2.6915425926067917
16,1.3377552319047281,211.85858508999775,11.528112401522007,172.45531505541433,2882.7725010803533,1335.9345178287497,504.7122261581906,0.3179476292376309,193.98918712418876,550.3123060664661,115.63657513488842,1501.0619309781373,545.3173632819256,355.49994750949935,28.76195051467775,7.352934414471345,0.11281033407163363,1.0067253144959667,12.194261488106848,3.9370556768472516
17,16.343015820030704,307.62960805975047,9.659348307805002,1516.3523239244948,0.0037894430694178412,1860.5884336645731,384.74731843103996,8.434041316696938,258.15026677050406,490.0607596726495,269.332921856014,828.6109111274021,147.42311869889332,543.0334245999894,484.9518335936396,7.032684556065595,0.10086743331954066,1.0896677939369164,12.250084713529041,5.1690731657700075
18,1.0217444000223566,352.32837178758234,10.854111832946716,935.5120547576404,5806.9896932147985,5418.714584144318,439.4340327451046,8.742327825312715,193.27140585050753,494.292982366563,638.9285337855144,1820.3306529239808,174.76369157509512,977.8642775425751,1478.7690874843447,6.7164806271109825,0.11975745137831148,0.9683995171648881,11.766042195933558,6.233704839688444
19,16.808231563737486,193.9886559592825,8.095426496986647,369.7041098256863,2687.235206130981,3465.2111545430457,600.4796487874769,12.479470796396175,182.69761051046527,267.58418474872485,498.16959993770473,956.9875886360355,375.4844803385994,124.56328123829802,59.79822505976148,6.394106808865904,0.1256492405453936,0.7359551524668618,11.565534609690229,7.172552922438511
20,7.836865274404135,517.9041339208944,1898.4743645387166,2075.058884843142,3862.6453988506323,2487.455974844174,1068.5494124206064,10.497265238161491,7.669112999667544,10.774183115527558,256.9407742736666,904.0648872951559,1109.3017390907767,35.95801547836118,360.7120377109313,6.067008064393106,0.12755881163875196,0.7388368170874888,10.806048058637636,843.3119593437218
21,0.014542021177528305,117.0895948005784,7.998631325397781,118.97086200872901,301.51277544955036,423.10695488046815,248.37185393461928,4.991178323803676,107.62582544650876,761.2007044830804,768.6208233766564,1412.6999901194665,185.7830153849221,596.1846839572878,769.1105051455845,5.733244741524683,0.11115872883124855,0.5965046606023052,10.304784935515748,8.397588528354694
