SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20,0.0009334965081585515,0.001012248520276033,108.72831299079354,0.00038084634980272314,0.1098665247852379,13.059716997440981,42.21262466602761,46.75007300667356,28.345149886220465,0.0134530885805331,0.0027404881763456873,0.0004740441414548183,128.78815952821788,33.9552146064045,0.0044832456736430305,4.146226756162211e-05,5.317098728554573e-05,99.10025725141128,76.37520230583004,49.2845578292029
21,118.35231584066888,0.00219435648731485,108.7247966589034,5.908295678019976e-05,23.259742771545305,0.22944180328863265,42.23949883505341,46.72634279375411,28.345077050786287,0.0044032099661801246,0.003865111365159716,6.0756520176010446e-05,128.81000288526843,0.004709891492198334,63.655330903432365,0.00013164881381644208,6.242070793265762e-05,0.0019789272786242726,76.38676902020384,0.00662203927536002
22,118.3540514252664,16.126385079371847,0.004718841741711176,5.234689433537102e-05,0.043984967200694114,13.152095655457845,0.02176350214317103,0.02902419468369929,0.0033259208377228633,84.35195589755138,17.748393822557276,4.865848140942058e-05,128.79052097773686,33.911969538937804,63.67754196702775,133.08863448456898,0.0003551176551455113,99.09360759986642,76.36427257380419,49.26901005103504
23,118.35548191867925,16.124463780611197,108.73013867547519,6.694071823131658e-07,23.487665298238145,13.21439855304267,0.0014727197069787231,46.71536070726049,28.347698718629648,84.31199830053237,0.006943056658243821,3.0474214877107352e-05,0.012666787864622412,0.0006762005257191844,63.638442198628454,133.08780796142923,0.002093069984748044,0.0016682159654907984,0.013249990483584832,0.010198440529903884
24,0.007279931303003932,16.134846697222077,108.71776564912452,7.83955562415126e-05,0.03433892085627531,13.161333901947765,42.217531864360105,0.018828487007820142,28.344880538575076,84.29311011699876,0.0011248555545707564,6.915071515637276e-05,128.79311645295243,0.008673437043758735,0.0049571950489592075,133.08735425355775,0.00070713620715183,0.00016818170829897486,76.37074119212538,49.27968769704499
25,118.34188067028877,0.004461552700544034,0.0075416060785953405,0.00021656161253213384,23.348110011365204,0.1052377920802124,0.004271717481072284,46.73588339102641,0.002237185390787064,84.36684189283014,0.0009774414772215547,0.00020343698120800944,128.79137607229723,33.92560847016949,0.037404345128102964,0.0007429501814843778,107.73553927582009,0.00042956399012450674,76.38104878712427,49.28459191901521
26,118.34133746319435,0.0031754950657350324,108.72388037158784,66.86394132286217,23.468193116719398,0.0352687422818975,0.010855266170646631,0.003612736160412176,28.341923666316543,84.30173077807362,17.760331447464804,0.02146971428335667,128.7932571808437,33.9724611903443,0.02048516650879471,0.0009499252791098021,107.73395851127195,99.09702393394944,76.37617487811855,0.0009345678381191902
27,0.00677479548551743,16.12339188539269,0.0016103647552756614,66.90200442615254,0.005426819758997905,0.004292297504313956,0.007564049562411044,0.007197306740685677,0.003765561023455875,0.0044605281297317965,17.74615793384772,9.287472239249872e-05,0.007139060516009427,0.003867053582176347,63.633334434077625,133.08806435710207,107.74029420312543,0.0011898644183926236,76.37484752656823,49.28122103765025
28,0.0035574519225871366,16.132578084562923,0.004048828233612278,66.9117644057648,23.427991048590176,0.06692716065879367,42.23300816389786,46.727554645690795,28.349461001699304,84.33414616740633,17.7586506910161,122.26144123557097,128.80167519186412,33.935057891528,0.005841580026222762,0.0008085572520098549,107.73667691447788,99.09401259110342,76.38582139342233,0.0008280583070729889
29,0.0013656698346532368,16.136753458949677,0.008327509794916409,0.003245965705219775,0.27269218642488635,12.969474062080169,42.20502615557905,0.010353464426107302,0.00021308913396009697,0.009935934980331122,0.0005755055763741367,0.001389970429791216,128.79631953573355,33.969944323101224,63.649612068747906,133.08851915754457,107.73692370627299,0.003285799042929542,76.37626033890062,49.28729333748828
