name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp87,1.88909,0,1.88909,1.88909,1.88909,1.88909,1718.33,819.509,14.1952,3851.45,898.822,2537.84,12.3061
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp88,2.08756,0,2.08756,2.08756,2.08756,2.08756,2107.99,972.961,18.1709,4660.3,1135.03,3080.95,16.0834
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp89,2.55176,0,2.55176,2.55176,2.55176,2.55176,2545.08,1141.38,22.563,5521.4,1403.7,3686.46,20.0113
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp9,0.0147765,6.95281e-18,0.0147765,0.0147765,0.0147765,0.0147765,21392.5,5801.09,230.572,38447.6,15591.4,27193.6,230.557
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp90,2.67896,0,2.67896,2.67896,2.67896,2.67896,3033.21,1323.9,27.3713,6527.25,1709.31,4357.11,24.6924
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp91,3.32844,0,3.32844,3.32844,3.32844,3.32844,3577.5,1519.51,32.6439,7827.31,2057.99,5097.01,29.3155
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp92,3.24751,0,3.24751,3.24751,3.24751,3.24751,4183.03,1726.94,38.4681,9236.71,2456.08,5909.97,35.2206
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp93,4.19683,0,4.19683,4.19683,4.19683,4.19683,4851.99,1944.95,44.9149,10740.5,2907.05,6796.94,40.7181
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp94,3.6812,0,3.6812,3.6812,3.6812,3.6812,5582.81,2172.49,52.0071,12324.3,3410.32,7755.3,48.3259
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp95,5.12325,0,5.12325,5.12325,5.12325,5.12325,6370.97,2408.86,59.7229,13974.6,3962.11,8779.82,54.5997
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp96,3.86003,0,3.86003,3.86003,3.86003,3.86003,7210.56,2653.52,68.015,15679.7,4557.04,9864.08,64.155
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp97,6.05808,0,6.05808,6.05808,6.05808,6.05808,8097.02,2905.91,76.849,17429.6,5191.11,11002.9,70.7909
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp98,3.72526,0,3.72526,3.72526,3.72526,3.72526,9029.44,3165.21,86.2394,19220.3,5864.23,12194.7,82.5142
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p34_cp99,6.916,0,6.916,6.916,6.916,6.916,10010.1,3430.41,96.2319,21054.5,6579.65,13440.5,89.3158
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp0,0.797636,0,0.797636,0.797636,0.797636,0.797636,26956.6,7516.76,284.181,49499.5,19439.9,34473.4,283.384
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp1,0.0036352,3.91096e-18,0.0036352,0.0036352,0.0036352,0.0036352,28698,7874.72,305.728,52043.6,20823.3,36572.7,305.724
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp10,2.4117,0,2.4117,2.4117,2.4117,2.4117,45902.3,11241.4,541.837,78897.7,34660.9,57143.7,539.426
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp100,3.49601,0,3.49601,3.49601,3.49601,3.49601,24043.8,7114.92,243.996,46166.1,16928.9,31158.7,240.5
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp101,7.8951,0,7.8951,7.8951,7.8951,7.8951,25837,7495.4,265.313,48889.5,18341.6,33332.4,257.418
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp102,2.94151,0,2.94151,2.94151,2.94151,2.94151,27682.8,7879.89,287.686,51639.8,19802.9,35562.7,284.744
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp103,8.12785,0,8.12785,8.12785,8.12785,8.12785,29571.6,8267.74,310.911,54410.6,21303.9,37839.4,302.783
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp104,2.35248,0,2.35248,2.35248,2.35248,2.35248,31493,8658.44,334.792,57193.9,22834.5,40151.4,332.439
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp105,7.83114,0,7.83114,7.83114,7.83114,7.83114,33437,9051.56,359.154,59981.7,24385.4,42488.5,351.323
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp106,1.80499,0,1.80499,1.80499,1.80499,1.80499,35395.4,9446.73,383.852,62766.8,25948.7,44842.2,382.047
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp107,7.16489,0,7.16489,7.16489,7.16489,7.16489,37364.7,9843.83,408.838,65817.8,27520.9,47208.5,401.673
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp108,1.33744,0,1.33744,1.33744,1.33744,1.33744,39350,10243.5,434.277,69155.3,29106.5,49593.5,432.939
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp109,6.37571,0,6.37571,6.37571,6.37571,6.37571,41364.6,10647.1,460.381,72536.7,30717.5,52011.7,454.005
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp11,0.0237215,1.7382e-17,0.0237215,0.0237215,0.0237215,0.0237215,48171.1,11637.4,580.971,82127,36533.7,59808.5,580.947
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp110,0.96226,0,0.96226,0.96226,0.96226,0.96226,43429.2,11055.3,487.603,75962.8,32373.9,54484.4,486.64
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp111,5.6557,0,5.6557,5.6557,5.6557,5.6557,45572.4,11468,517.218,79427.3,34104.4,57040.4,511.562
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp112,0.676715,0,0.676715,0.676715,0.676715,0.676715,47815.6,11885,550.523,82919.7,35930.6,59700.7,549.846
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp113,5.09695,0,5.09695,5.09695,5.09695,5.09695,50164.8,12306.6,588.125,86428.8,37858.2,62471.5,583.028
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp114,0.470529,0,0.470529,0.470529,0.470529,0.470529,52619.3,12733.7,630.126,89944.3,39885.6,65353,629.655
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp115,4.69368,0,4.69368,4.69368,4.69368,4.69368,55172.9,13167.4,676.295,93456.7,42005.6,68340.3,671.601
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp116,0.33114,0,0.33114,0.33114,0.33114,0.33114,57819,13609,726.473,96958.7,44210,71428,726.142
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp117,4.36248,0,4.36248,4.36248,4.36248,4.36248,60566.8,14061.1,781.53,100450,46505.7,74627.9,777.167
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp118,0.24751,2.78113e-17,0.24751,0.24751,0.24751,0.24751,63447,14526.9,843.657,103954,48920.1,77973.9,843.41
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp119,3.98198,0,3.98198,3.98198,3.98198,3.98198,66499.6,15009.2,915.497,107525,51490.3,81508.8,911.515
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp12,2.50671,0,2.50671,2.50671,2.50671,2.50671,50524.9,12039.9,623.633,85356.8,38485,62564.8,621.126
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp120,0.212871,0,0.212871,0.212871,0.212871,0.212871,1.41043e-59,1.62282e-59,4.90052e-64,6.38448e-59,-2.12384e-60,3.03325e-59,0.212871
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp121,3.4672,0,3.4672,3.4672,3.4672,3.4672,3.44945e-29,3.96886e-29,1.1985e-33,1.56143e-28,-5.19419e-30,7.41831e-29,3.4672
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp122,0.226605,0,0.226605,0.226605,0.226605,0.226605,1.6701e-18,2.10575e-18,9.5389e-23,1.01987e-17,-4.35651e-19,3.77585e-18,0.226605
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp123,2.85245,0,2.85245,2.85245,2.85245,2.85245,6.96926e-12,1.21318e-11,4.72257e-16,6.11253e-11,-5.16257e-12,1.91011e-11,2.85245
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp124,0.2955,0,0.2955,0.2955,0.2955,0.2955,1.86321e-08,3.26124e-08,1.26611e-12,1.64303e-07,-1.39804e-08,5.12445e-08,0.2955
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp125,2.22121,0,2.22121,2.22121,2.22121,2.22121,2.23038e-06,3.90366e-06,1.51557e-10,1.96669e-05,-1.67328e-06,6.13404e-06,2.22119
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp126,0.434441,0,0.434441,0.434441,0.434441,0.434441,5.59811e-05,9.77568e-05,3.7993e-09,0.00049262,-4.17757e-05,0.000153738,0.433949
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp127,1.64644,0,1.64644,1.64644,1.64644,1.64644,0.000577679,0.000995925,3.8967e-08,0.0050305,-0.000418245,0.0015736,1.64141
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp128,0.666367,0,0.666367,0.666367,0.666367,0.666367,0.00348302,0.00575747,2.59838e-07,0.0293256,-0.00227445,0.00924049,0.637041
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp129,1.16963,0,1.16963,1.16963,1.16963,1.16963,0.0149674,0.0227429,1.40321e-06,0.117768,-0.00777552,0.0377103,1.05186
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp13,0.0319227,3.47641e-17,0.0319227,0.0319227,0.0319227,0.0319227,52967.3,12450.6,670.257,88583.5,40516.8,65417.9,670.225
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp130,1.02099,0,1.02099,1.02099,1.02099,1.02099,0.0511759,0.0687573,1.19165e-05,0.364292,-0.0175815,0.119933,0.656697
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp139,0.214763,0,0.214763,0.214763,0.214763,0.214763,21.4545,10.6513,0.313783,58.2127,10.8032,32.1058,0.0990198
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp14,2.42466,0,2.42466,2.42466,2.42466,2.42466,55517.2,12871.9,722.251,91817.8,42645.3,68389,719.826
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp141,0.224592,0,0.224592,0.224592,0.224592,0.224592,43.1279,19.6831,0.634946,108.284,23.4448,62.811,0.410354
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp143,0.287524,0,0.287524,0.287524,0.287524,0.287524,77.4394,33.2828,1.1429,184.757,44.1567,110.722,0.855379
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp145,0.408141,0,0.408141,0.408141,0.408141,0.408141,127.823,52.376,1.89595,292.063,75.4469,180.199,1.48781
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp147,0.5944,0,0.5944,0.5944,0.5944,0.5944,198.189,77.7,2.98373,435.761,120.489,275.889,2.38933
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp149,0.854676,0,0.854676,0.854676,0.854676,0.854676,293.131,109.795,4.53756,621.896,183.336,402.925,3.68288
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp15,0.0421386,6.95281e-18,0.0421386,0.0421386,0.0421386,0.0421386,58204.2,13306.3,781.649,95094.2,44897.9,71510.4,781.606
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp151,1.19357,0,1.19357,1.19357,1.19357,1.19357,417.852,149.054,6.71868,856.903,268.798,566.906,5.52511
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp152,5.41702,0,5.41702,5.41702,5.41702,5.41702,493.121,171.472,8.09785,994.809,321.649,664.593,2.68083
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp153,1.60695,0,1.60695,1.60695,1.60695,1.60695,577.954,195.799,9.69755,1147.42,382.155,773.753,8.0906
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp154,4.21256,0,4.21256,4.21256,4.21256,4.21256,673.083,222.076,11.5383,1315.54,451.007,895.158,7.32569
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp155,2.07757,0,2.07757,2.07757,2.07757,2.07757,779.245,250.342,13.64,1499.95,528.904,1029.59,11.5625
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp156,3.12433,0,3.12433,3.12433,3.12433,3.12433,897.191,280.641,16.0229,1701.38,616.55,1177.83,12.8986
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp157,2.57389,0,2.57389,2.57389,2.57389,2.57389,1027.69,313.022,18.7081,1920.58,714.669,1340.71,16.1342
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp158,2.22351,0,2.22351,2.22351,2.22351,2.22351,1171.55,347.534,21.7188,2158.34,824.018,1519.09,19.4953
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp159,3.05504,0,3.05504,3.05504,3.05504,3.05504,1329.64,384.234,25.0826,2415.51,945.404,1713.87,22.0275
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp16,2.19137,0,2.19137,2.19137,2.19137,2.19137,9.20605e-52,1.05923e-51,3.19862e-56,4.16721e-51,-1.38625e-52,1.97983e-51,2.19137
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp160,1.52484,0,1.52484,1.52484,1.52484,1.52484,1502.88,423.184,28.8315,2693.04,1079.69,1926.06,27.3067
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp161,3.48264,0,3.48264,3.48264,3.48264,3.48264,1692.25,464.45,33.0036,2991.98,1227.8,2156.7,29.5209
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp162,1.01174,0,1.01174,1.01174,1.01174,1.01174,1898.82,508.1,37.6414,3313.43,1390.72,2406.92,36.6297
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp163,3.83417,0,3.83417,3.83417,3.83417,3.83417,2123.64,554.206,42.7918,3662.16,1569.44,2677.85,38.9576
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp164,0.653639,0,0.653639,0.653639,0.653639,0.653639,2367.82,602.842,48.5039,4073.89,1764.97,2970.66,47.8503
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp165,4.10601,0,4.10601,4.10601,4.10601,4.10601,2632.42,654.084,54.8286,4516.01,1978.33,3286.5,50.7226
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp166,0.416709,0,0.416709,0.416709,0.416709,0.416709,2918.5,708.01,61.8168,4989.36,2210.49,3626.51,61.4001
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp167,4.29844,0,4.29844,4.29844,4.29844,4.29844,3227.11,764.706,69.5198,5494.72,2462.41,3991.82,65.2214
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp168,0.269943,0,0.269943,0.269943,0.269943,0.269943,3559.26,824.26,77.989,6032.8,2735,4383.52,77.719
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp169,4.39709,0,4.39709,4.39709,4.39709,4.39709,3915.97,886.771,87.2763,6604.22,3029.2,4802.74,82.8792
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp17,0.0547455,1.39056e-17,0.0547455,0.0547455,0.0547455,0.0547455,2.98131e-25,3.43023e-25,1.03585e-29,1.34952e-24,-4.48927e-26,6.41154e-25,0.0547455
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp170,0.187882,2.78113e-17,0.187882,0.187882,0.187882,0.187882,4298.28,952.348,97.4353,7209.55,3345.93,5250.63,97.2474
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp171,4.36827,0,4.36827,4.36827,4.36827,4.36827,4707.25,1021.11,108.522,7849.32,3686.14,5728.36,104.154
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp172,0.151166,2.78113e-17,0.151166,0.151166,0.151166,0.151166,5.29478e-06,7.47546e-06,2.44905e-10,3.42889e-05,-2.18069e-06,1.27702e-05,0.151132
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp173,4.17509,0,4.17509,4.17509,4.17509,4.17509,0.0763359,0.107775,3.53084e-06,0.49435,-0.0314394,0.184111,3.68074
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp18,1.86679,0,1.86679,1.86679,1.86679,1.86679,2.42494e-16,2.79007e-16,8.42547e-21,1.09766e-15,-3.65125e-17,5.21501e-16,1.86679
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp180,0.222007,2.78113e-17,0.222007,0.222007,0.222007,0.222007,518.422,364.382,0.79717,1835.13,154.04,882.804,0.575163
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp181,2.11223,0,2.11223,2.11223,2.11223,2.11223,761.814,491.253,3.49931,2427.76,270.561,1253.07,1.38708
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp182,0.252487,0,0.252487,0.252487,0.252487,0.252487,1069.94,633.709,5.95687,3081.93,436.227,1703.64,5.70438
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp183,1.57193,0,1.57193,1.57193,1.57193,1.57193,1446.12,792.067,9.43916,3795.91,654.056,2238.19,7.86723
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp184,0.273522,0,0.273522,0.273522,0.273522,0.273522,1887.34,969.046,13.8964,4564.99,918.289,2856.38,13.6229
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp185,1.11864,0,1.11864,1.11864,1.11864,1.11864,2389.02,1167.37,19.2062,5434.49,1221.64,3556.39,18.0876
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp186,0.279886,0,0.279886,0.279886,0.279886,0.279886,2951.87,1388.55,25.225,6644.78,1563.33,4340.42,24.9452
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp187,0.763413,0,0.763413,0.763413,0.763413,0.763413,3579.64,1631.9,31.8157,7919.93,1947.74,5211.54,31.0523
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp188,0.269559,0,0.269559,0.269559,0.269559,0.269559,4274.96,1895.44,38.8913,9245.5,2379.52,6170.41,38.6217
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp189,0.500867,0,0.500867,0.500867,0.500867,0.500867,5043.35,2177.06,46.4634,11013.3,2866.28,7220.41,45.9625
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp19,0.0701657,4.17169e-17,0.0701657,0.0701657,0.0701657,0.0701657,7.60753e-12,8.64414e-12,2.67882e-16,3.39535e-11,-1.03661e-12,1.62517e-11,0.0701657
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp190,0.24432,0,0.24432,0.24432,0.24432,0.24432,5893.76,2474.79,54.6303,13087.9,3418.97,8368.55,54.386
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp191,0.316591,0,0.316591,0.316591,0.316591,0.316591,6836.32,2786.19,63.6044,15293.4,4050.13,9622.51,63.2878
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp192,0.20886,0,0.20886,0.20886,0.20886,0.20886,7873.91,3108.83,73.5493,17600.3,4765.08,10982.7,73.3405
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp193,0.193148,2.78113e-17,0.193148,0.193148,0.193148,0.193148,8999.64,3441.13,84.4778,19983.1,5558.51,12440.8,84.2846
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp194,0.168982,2.78113e-17,0.168982,0.168982,0.168982,0.168982,10200.9,3782.33,96.2933,22420.4,6418.52,13983.2,96.1243
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp195,0.113924,5.56225e-17,0.113924,0.113924,0.113924,0.113924,11463.3,4132.05,108.854,24894.8,7331.23,15595.3,108.74
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp196,0.129896,2.78113e-17,0.129896,0.129896,0.129896,0.129896,12776.1,4489.6,122.049,27392.2,8286.51,17265.7,121.919
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp197,0.065064,5.56225e-17,0.065064,0.065064,0.065064,0.065064,14138.8,4853.49,135.908,29908.8,9285.34,18992.3,135.843
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp198,0.095227,2.78113e-17,0.095227,0.095227,0.095227,0.095227,15559.6,5221.78,150.567,32459.3,10337.8,20781.3,150.472
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp199,0.0360309,2.78113e-17,0.0360309,0.0360309,0.0360309,0.0360309,17046.4,5592.89,166.108,35059.2,11453.5,22639.3,166.072
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp2,1.10227,0,1.10227,1.10227,1.10227,1.10227,30460.7,8235.27,327.709,54593.8,22225.5,38696,326.607
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp20,1.51641,0,1.51641,1.51641,1.51641,1.51641,4.6806e-09,4.76969e-09,1.88987e-13,1.76126e-08,-8.90848e-11,9.45029e-09,1.51641
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp200,0.0668065,2.78113e-17,0.0668065,0.0668065,0.0668065,0.0668065,18600.2,5966.03,182.497,37712.2,12634.2,24566.3,182.43
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp201,0.0193723,3.12877e-17,0.0193723,0.0193723,0.0193723,0.0193723,20217.9,6341.56,199.75,40411.9,13876.4,26559.5,199.73
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp202,0.0449844,5.56225e-17,0.0449844,0.0449844,0.0449844,0.0449844,21900.3,6720.76,218.131,43147.6,15179.5,28621.1,218.086
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp203,0.0101241,5.21461e-18,0.0101241,0.0101241,0.0101241,0.0101241,23648.4,7104.83,237.887,45911.1,16543.5,30753.2,237.877
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp204,0.029147,2.43348e-17,0.029147,0.029147,0.029147,0.029147,25461.4,7494.12,259.05,48702.6,17967.2,32955.5,259.021
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp205,0.00514743,0,0.00514743,0.00514743,0.00514743,0.00514743,27335.1,7888.13,281.484,51523.3,19446.9,35223.2,281.479
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp206,0.0182117,1.7382e-17,0.0182117,0.0182117,0.0182117,0.0182117,29261.1,8285.99,304.978,54369.5,20975.1,37547.1,304.96
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp207,0.00254754,4.34551e-18,0.00254754,0.00254754,0.00254754,0.00254754,31228.7,8687.03,329.307,57234.1,22541.6,39915.7,329.304
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp208,0.0109935,6.95281e-18,0.0109935,0.0109935,0.0109935,0.0109935,33226.5,9090.71,354.259,60108.2,24135.8,42317.2,354.248
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp209,0.00122707,1.95548e-18,0.00122707,0.00122707,0.00122707,0.00122707,35244.4,9496.61,379.653,62983.5,25747.7,44741,379.652
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp21,0.0887594,1.39056e-17,0.0887594,0.0887594,0.0887594,0.0887594,4.32806e-07,4.40016e-07,2.08341e-11,1.95378e-06,-7.20996e-09,8.72823e-07,0.0887575
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp210,0.00642161,4.34551e-18,0.00642161,0.00642161,0.00642161,0.00642161,37273.8,9904.35,405.339,65852.7,27369.4,47178.1,405.333
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp211,0.000574255,4.34551e-19,0.000574255,0.000574255,0.000574255,0.000574255,39312,10313.9,431.291,69180.7,28998.1,49625.8,431.291
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp22,1.19345,0,1.19345,1.19345,1.19345,1.19345,1.18433e-05,1.33385e-05,6.29262e-10,6.25347e-05,-1.49526e-06,2.51818e-05,1.19338
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp23,0.110615,5.56225e-17,0.110615,0.110615,0.110615,0.110615,0.000141476,0.000170869,7.87928e-09,0.000814932,-2.93926e-05,0.000312345,0.1098
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp24,0.934376,0,0.934376,0.934376,0.934376,0.934376,0.000970593,0.00120119,6.24417e-08,0.00586005,-0.000230597,0.00217178,0.928516
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp25,0.135275,0,0.135275,0.135275,0.135275,0.135275,0.00459324,0.00557017,1.3239e-06,0.0277087,-0.000976934,0.0101634,0.107566
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp26,0.762004,0,0.762004,0.762004,0.762004,0.762004,0.016839,0.0192026,2.24796e-05,0.0976737,-0.00236359,0.0360416,0.66433
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp28,0.690767,0,0.690767,0.690767,0.690767,0.690767,0.135351,0.125795,0.000842795,0.671887,0.00955608,0.261147,0.0188806
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp3,0.0056049,3.47641e-18,0.0056049,0.0056049,0.0056049,0.0056049,32239.8,8598.17,350.046,57144.5,23641.6,40838,350.04
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp37,0.229482,0,0.229482,0.229482,0.229482,0.229482,21.9159,9.83984,0.331816,52.5337,12.0761,31.7557,0.102334
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp39,0.216316,0,0.216316,0.216316,0.216316,0.216316,41.4403,17.3992,0.626545,93.7973,24.0412,58.8395,0.410228
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp4,1.4544,0,1.4544,1.4544,1.4544,1.4544,34036.2,8963.69,372.802,59973.5,25072.6,42999.9,371.348
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp41,0.19468,0,0.19468,0.19468,0.19468,0.19468,71.496,28.4729,1.08095,155.259,43.0231,99.9689,0.886269
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp43,0.1673,2.78113e-17,0.1673,0.1673,0.1673,0.1673,115.076,43.7345,1.7526,240.854,71.3411,158.81,1.5853
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp45,0.137369,5.56225e-17,0.137369,0.137369,0.137369,0.137369,175.658,63.753,2.72562,355.413,111.905,239.411,2.58825
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp47,0.107882,0,0.107882,0.107882,0.107882,0.107882,257.246,88.994,4.11107,504.175,168.252,346.241,4.00319
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p35_cp49,0.0811459,0,0.0811459,0.0811459,0.0811459,0.0811459,364.305,119.851,6.03837,692.679,244.455,484.156,5.95722
