name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp147,1991.07,2.50613e-12,1991.07,1991.07,1991.07,1991.07,2108.3,1.82264e-12,2108.3,2108.3,2108.3,2108.3,117.234
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp148,2292.91,2.2783e-12,2292.91,2292.91,2292.91,2292.91,2108.26,2.2783e-12,2108.26,2108.26,2108.26,2108.26,184.653
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp149,1991.07,1.36698e-12,1991.07,1991.07,1991.07,1991.07,2108.22,1.36698e-12,2108.22,2108.22,2108.22,2108.22,117.149
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp15,2241.4,4.5566e-13,2241.4,2241.4,2241.4,2241.4,2116.22,4.5566e-13,2116.22,2116.22,2116.22,2116.22,125.171
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp150,2292.92,1.36698e-12,2292.92,2292.92,2292.92,2292.92,2108.17,0,2108.17,2108.17,2108.17,2108.17,184.751
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp151,1991.07,2.05047e-12,1991.07,1991.07,1991.07,1991.07,2108.13,3.18962e-12,2108.13,2108.13,2108.13,2108.13,117.06
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp152,2292.93,0,2292.93,2292.93,2292.93,2292.93,2108.08,9.11319e-13,2108.08,2108.08,2108.08,2108.08,184.847
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp153,1991.07,0,1991.07,1991.07,1991.07,1991.07,2108.03,2.2783e-12,2108.03,2108.03,2108.03,2108.03,116.968
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp154,2292.93,3.64528e-12,2292.93,2292.93,2292.93,2292.93,2107.99,1.82264e-12,2107.99,2107.99,2107.99,2107.99,184.943
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp155,1991.07,1.13915e-12,1991.07,1991.07,1991.07,1991.07,2107.94,3.18962e-12,2107.94,2107.94,2107.94,2107.94,116.871
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp156,2292.93,3.18962e-12,2292.93,2292.93,2292.93,2292.93,2107.89,1.82264e-12,2107.89,2107.89,2107.89,2107.89,185.039
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp157,1991.07,2.50613e-12,1991.07,1991.07,1991.07,1991.07,2107.83,2.2783e-12,2107.83,2107.83,2107.83,2107.83,116.77
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp158,2292.92,1.36698e-12,2292.92,2292.92,2292.92,2292.92,2107.78,2.73396e-12,2107.78,2107.78,2107.78,2107.78,185.135
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp159,1991.06,1.13915e-12,1991.06,1991.06,1991.06,1991.06,2107.73,1.82264e-12,2107.73,2107.73,2107.73,2107.73,116.662
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp16,2234.03,2.73396e-12,2234.03,2234.03,2234.03,2234.03,2116.22,1.36698e-12,2116.22,2116.22,2116.22,2116.22,117.811
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp160,2292.89,1.82264e-12,2292.89,2292.89,2292.89,2292.89,2101.51,1.36698e-12,2101.51,2101.51,2101.51,2101.51,191.389
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp161,1991.06,1.59481e-12,1991.06,1991.06,1991.06,1991.06,2101.51,1.82264e-12,2101.51,2101.51,2101.51,2101.51,110.444
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp162,2292.85,4.5566e-13,2292.85,2292.85,2292.85,2292.85,2101.51,4.5566e-13,2101.51,2101.51,2101.51,2101.51,191.344
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp163,1991.05,2.50613e-12,1991.05,1991.05,1991.05,1991.05,2101.51,0,2101.51,2101.51,2101.51,2101.51,110.451
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp164,2292.77,9.11319e-13,2292.77,2292.77,2292.77,2292.77,2101.51,1.36698e-12,2101.51,2101.51,2101.51,2101.51,191.263
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp165,1991.04,1.82264e-12,1991.04,1991.04,1991.04,1991.04,2101.51,1.36698e-12,2101.51,2101.51,2101.51,2101.51,110.462
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp166,2292.64,4.5566e-13,2292.64,2292.64,2292.64,2292.64,2101.5,2.2783e-12,2101.5,2101.5,2101.5,2101.5,191.134
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp167,1991.02,1.36698e-12,1991.02,1991.02,1991.02,1991.02,2101.5,2.73396e-12,2101.5,2101.5,2101.5,2101.5,110.483
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp168,2292.46,4.5566e-13,2292.46,2292.46,2292.46,2292.46,2101.5,0,2101.5,2101.5,2101.5,2101.5,190.957
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp169,1990.98,1.13915e-12,1990.98,1990.98,1990.98,1990.98,2101.5,2.2783e-12,2101.5,2101.5,2101.5,2101.5,110.516
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp17,2234.03,9.11319e-13,2234.03,2234.03,2234.03,2234.03,2116.21,2.2783e-12,2116.21,2116.21,2116.21,2116.21,117.819
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp170,2292.25,1.36698e-12,2292.25,2292.25,2292.25,2292.25,2101.5,1.36698e-12,2101.5,2101.5,2101.5,2101.5,190.757
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp171,1990.93,2.05047e-12,1990.93,1990.93,1990.93,1990.93,2101.49,2.73396e-12,2101.49,2101.49,2101.49,2101.49,110.561
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp172,2292.08,2.2783e-12,2292.08,2292.08,2292.08,2292.08,2101.48,2.2783e-12,2101.48,2101.48,2101.48,2101.48,190.596
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp173,1990.86,2.73396e-12,1990.86,1990.86,1990.86,1990.86,2101.47,1.36698e-12,2101.47,2101.47,2101.47,2101.47,110.617
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp174,2292.01,2.73396e-12,2292.01,2292.01,2292.01,2292.01,2101.46,2.2783e-12,2101.46,2101.46,2101.46,2101.46,190.55
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp175,1990.78,3.64528e-12,1990.78,1990.78,1990.78,1990.78,2101.45,1.82264e-12,2101.45,2101.45,2101.45,2101.45,110.674
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp176,2292.1,2.73396e-12,2292.1,2292.1,2292.1,2292.1,2101.44,2.73396e-12,2101.44,2101.44,2101.44,2101.44,190.659
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp177,1990.7,2.05047e-12,1990.7,1990.7,1990.7,1990.7,2101.42,2.2783e-12,2101.42,2101.42,2101.42,2101.42,110.72
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp178,2292.28,2.73396e-12,2292.28,2292.28,2292.28,2292.28,2101.4,1.82264e-12,2101.4,2101.4,2101.4,2101.4,190.876
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp179,1990.64,1.59481e-12,1990.64,1990.64,1990.64,1990.64,2101.39,1.82264e-12,2101.39,2101.39,2101.39,2101.39,110.745
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp18,2226.67,9.11319e-13,2226.67,2226.67,2226.67,2226.67,2116.21,0,2116.21,2116.21,2116.21,2116.21,110.461
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp180,2292.49,9.11319e-13,2292.49,2292.49,2292.49,2292.49,2101.37,3.64528e-12,2101.37,2101.37,2101.37,2101.37,191.121
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp181,1990.6,1.59481e-12,1990.6,1990.6,1990.6,1990.6,2101.34,2.73396e-12,2101.34,2101.34,2101.34,2101.34,110.743
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp182,2292.66,1.36698e-12,2292.66,2292.66,2292.66,2292.66,2101.32,2.2783e-12,2101.32,2101.32,2101.32,2101.32,191.339
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp183,1990.59,2.05047e-12,1990.59,1990.59,1990.59,1990.59,2101.3,1.82264e-12,2101.3,2101.3,2101.3,2101.3,110.71
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp184,2292.78,9.11319e-13,2292.78,2292.78,2292.78,2292.78,2101.28,9.11319e-13,2101.28,2101.28,2101.28,2101.28,191.507
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp185,1990.62,2.2783e-13,1990.62,1990.62,1990.62,1990.62,2101.25,2.2783e-12,2101.25,2101.25,2101.25,2101.25,110.631
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp186,2292.86,4.5566e-13,2292.86,2292.86,2292.86,2292.86,2101.23,0,2101.23,2101.23,2101.23,2101.23,191.63
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp187,1990.71,2.2783e-12,1990.71,1990.71,1990.71,1990.71,2101.2,2.2783e-12,2101.2,2101.2,2101.2,2101.2,110.494
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp188,2292.9,4.5566e-13,2292.9,2292.9,2292.9,2292.9,2101.18,1.82264e-12,2101.18,2101.18,2101.18,2101.18,191.724
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp189,1990.82,2.05047e-12,1990.82,1990.82,1990.82,1990.82,2101.15,0,2101.15,2101.15,2101.15,2101.15,110.33
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp19,2226.67,1.36698e-12,2226.67,2226.67,2226.67,2226.67,2116.2,3.64528e-12,2116.2,2116.2,2116.2,2116.2,110.472
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp190,2292.92,0,2292.92,2292.92,2292.92,2292.92,2101.12,1.82264e-12,2101.12,2101.12,2101.12,2101.12,191.802
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp191,1990.91,2.2783e-13,1990.91,1990.91,1990.91,1990.91,2101.09,0,2101.09,2101.09,2101.09,2101.09,110.172
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp192,2292.93,4.5566e-13,2292.93,2292.93,2292.93,2292.93,2101.05,2.2783e-12,2101.05,2101.05,2101.05,2101.05,191.876
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp193,1990.98,2.2783e-12,1990.98,1990.98,1990.98,1990.98,2101.02,2.2783e-12,2101.02,2101.02,2101.02,2101.02,110.034
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp194,2292.93,2.2783e-12,2292.93,2292.93,2292.93,2292.93,2100.98,1.82264e-12,2100.98,2100.98,2100.98,2100.98,191.954
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp195,1991.02,1.59481e-12,1991.02,1991.02,1991.02,1991.02,2100.94,1.82264e-12,2100.94,2100.94,2100.94,2100.94,109.914
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp196,2292.93,2.2783e-12,2292.93,2292.93,2292.93,2292.93,2100.89,0,2100.89,2100.89,2100.89,2100.89,192.038
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp197,1991.05,1.36698e-12,1991.05,1991.05,1991.05,1991.05,2100.85,1.82264e-12,2100.85,2100.85,2100.85,2100.85,109.804
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp198,2292.93,2.2783e-12,2292.93,2292.93,2292.93,2292.93,2100.8,1.82264e-12,2100.8,2100.8,2100.8,2100.8,192.13
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp199,1991.06,1.59481e-12,1991.06,1991.06,1991.06,1991.06,2100.76,1.36698e-12,2100.76,2100.76,2100.76,2100.76,109.699
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp2,2285.57,2.2783e-12,2285.57,2285.57,2285.57,2285.57,2115.3,4.5566e-13,2115.3,2115.3,2115.3,2115.3,170.275
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp20,2219.3,2.2783e-12,2219.3,2219.3,2219.3,2219.3,2116.18,3.18962e-12,2116.18,2116.18,2116.18,2116.18,103.118
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp200,2292.93,0,2292.93,2292.93,2292.93,2292.93,2100.71,2.2783e-12,2100.71,2100.71,2100.71,2100.71,192.227
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp201,1991.06,2.05047e-12,1991.06,1991.06,1991.06,1991.06,2100.66,1.36698e-12,2100.66,2100.66,2100.66,2100.66,109.594
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp202,2292.93,1.82264e-12,2292.93,2292.93,2292.93,2292.93,2100.61,1.36698e-12,2100.61,2100.61,2100.61,2100.61,192.329
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp203,1991.06,2.50613e-12,1991.06,1991.06,1991.06,1991.06,2100.55,4.5566e-13,2100.55,2100.55,2100.55,2100.55,109.489
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp204,2292.93,1.36698e-12,2292.93,2292.93,2292.93,2292.93,2100.5,2.2783e-12,2100.5,2100.5,2100.5,2100.5,192.433
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp205,1991.07,2.2783e-12,1991.07,1991.07,1991.07,1991.07,2100.45,4.5566e-13,2100.45,2100.45,2100.45,2100.45,109.383
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp206,2292.93,4.5566e-13,2292.93,2292.93,2292.93,2292.93,2100.4,2.2783e-12,2100.4,2100.4,2100.4,2100.4,192.538
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp207,1991.07,1.13915e-12,1991.07,1991.07,1991.07,1991.07,2100.34,1.36698e-12,2100.34,2100.34,2100.34,2100.34,109.278
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp208,2292.93,1.82264e-12,2292.93,2292.93,2292.93,2292.93,2100.29,1.82264e-12,2100.29,2100.29,2100.29,2100.29,192.643
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp209,1991.07,9.11319e-13,1991.07,1991.07,1991.07,1991.07,2100.24,1.82264e-12,2100.24,2100.24,2100.24,2100.24,109.172
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp21,2219.3,9.11319e-13,2219.3,2219.3,2219.3,2219.3,2116.17,2.2783e-12,2116.17,2116.17,2116.17,2116.17,103.13
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp210,2292.93,1.36698e-12,2292.93,2292.93,2292.93,2292.93,2100.18,2.2783e-12,2100.18,2100.18,2100.18,2100.18,192.75
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp211,1991.07,0,1991.07,1991.07,1991.07,1991.07,2100.13,2.2783e-12,2100.13,2100.13,2100.13,2100.13,109.063
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp22,2211.94,4.5566e-13,2211.94,2211.94,2211.94,2211.94,2116.16,2.2783e-12,2116.16,2116.16,2116.16,2116.16,95.7819
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp23,2211.93,1.82264e-12,2211.93,2211.93,2211.93,2211.93,2116.14,9.11319e-13,2116.14,2116.14,2116.14,2116.14,95.7907
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp24,2204.58,1.82264e-12,2204.58,2204.58,2204.58,2204.58,2116.12,2.2783e-12,2116.12,2116.12,2116.12,2116.12,88.4529
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp25,2204.55,9.11319e-13,2204.55,2204.55,2204.55,2204.55,2116.1,2.2783e-12,2116.1,2116.1,2116.1,2116.1,88.4517
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp26,2197.21,0,2197.21,2197.21,2197.21,2197.21,2116.08,1.36698e-12,2116.08,2116.08,2116.08,2116.08,81.1308
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp27,2197.17,0,2197.17,2197.17,2197.17,2197.17,2116.06,0,2116.06,2116.06,2116.06,2116.06,81.1107
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp28,2189.85,1.82264e-12,2189.85,2189.85,2189.85,2189.85,2116.04,9.11319e-13,2116.04,2116.04,2116.04,2116.04,73.8155
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp29,2189.78,1.82264e-12,2189.78,2189.78,2189.78,2189.78,2116.01,3.18962e-12,2116.01,2116.01,2116.01,2116.01,73.7673
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp3,2285.57,0,2285.57,2285.57,2285.57,2285.57,2115.25,1.82264e-12,2115.25,2115.25,2115.25,2115.25,170.32
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp30,2182.49,1.82264e-12,2182.49,2182.49,2182.49,2182.49,2115.98,1.82264e-12,2115.98,2115.98,2115.98,2115.98,66.5071
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp31,2182.38,1.82264e-12,2182.38,2182.38,2182.38,2182.38,2115.95,2.73396e-12,2115.95,2115.95,2115.95,2115.95,66.4249
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp32,2175.13,3.18962e-12,2175.13,2175.13,2175.13,2175.13,2115.92,4.5566e-13,2115.92,2115.92,2115.92,2115.92,59.2057
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp33,2174.98,9.11319e-13,2174.98,2174.98,2174.98,2174.98,2115.89,0,2115.89,2115.89,2115.89,2115.89,59.0929
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp34,2167.77,1.36698e-12,2167.77,2167.77,2167.77,2167.77,2115.86,1.82264e-12,2115.86,2115.86,2115.86,2115.86,51.9118
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp35,2167.61,2.73396e-12,2167.61,2167.61,2167.61,2167.61,2115.82,1.82264e-12,2115.82,2115.82,2115.82,2115.82,51.7875
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp36,2160.41,2.2783e-12,2160.41,2160.41,2160.41,2160.41,2115.78,9.11319e-13,2115.78,2115.78,2115.78,2115.78,44.6259
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp37,2160.26,2.2783e-12,2160.26,2160.26,2160.26,2160.26,2115.74,4.5566e-13,2115.74,2115.74,2115.74,2115.74,44.5198
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp38,2153.04,1.36698e-12,2153.04,2153.04,2153.04,2153.04,2115.7,2.73396e-12,2115.7,2115.7,2115.7,2115.7,37.3477
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp39,2152.93,1.36698e-12,2152.93,2152.93,2152.93,2152.93,2115.65,4.5566e-13,2115.65,2115.65,2115.65,2115.65,37.2781
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp4,2278.21,0,2278.21,2278.21,2278.21,2278.21,2116.23,2.2783e-12,2116.23,2116.23,2116.23,2116.23,161.978
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp40,2145.68,2.2783e-12,2145.68,2145.68,2145.68,2145.68,2115.6,1.36698e-12,2115.6,2115.6,2115.6,2115.6,30.076
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp41,2145.6,9.11319e-13,2145.6,2145.6,2145.6,2145.6,2115.56,1.82264e-12,2115.56,2115.56,2115.56,2115.56,30.0455
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp42,2138.32,2.73396e-12,2138.32,2138.32,2138.32,2138.32,2115.51,2.73396e-12,2115.51,2115.51,2115.51,2115.51,22.8089
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp43,2138.27,0,2138.27,2138.27,2138.27,2138.27,2115.46,2.73396e-12,2115.46,2115.46,2115.46,2115.46,22.8113
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp44,2130.95,2.2783e-12,2130.95,2130.95,2130.95,2130.95,2115.41,2.2783e-12,2115.41,2115.41,2115.41,2115.41,15.5441
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp45,2130.93,1.36698e-12,2130.93,2130.93,2130.93,2130.93,2115.36,0,2115.36,2115.36,2115.36,2115.36,15.5712
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp46,2123.59,2.2783e-12,2123.59,2123.59,2123.59,2123.59,2115.31,2.73396e-12,2115.31,2115.31,2115.31,2115.31,8.27951
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp47,2123.58,0,2123.58,2123.58,2123.58,2123.58,2115.25,2.2783e-12,2115.25,2115.25,2115.25,2115.25,8.32525
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp48,2116.22,1.82264e-12,2116.22,2116.22,2116.22,2116.22,2115.2,1.36698e-12,2115.2,2115.2,2115.2,2115.2,1.01387
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp49,2116.22,1.36698e-12,2116.22,2116.22,2116.22,2116.22,2115.15,2.73396e-12,2115.15,2115.15,2115.15,2115.15,1.07593
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp5,2278.21,2.2783e-12,2278.21,2278.21,2278.21,2278.21,2116.23,1.36698e-12,2116.23,2116.23,2116.23,2116.23,161.978
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp50,2108.84,1.82264e-12,2108.84,2108.84,2108.84,2108.84,2115.09,4.5566e-13,2115.09,2115.09,2115.09,2115.09,6.25257
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp51,2108.87,9.11319e-13,2108.87,2108.87,2108.87,2108.87,2115.04,1.36698e-12,2115.04,2115.04,2115.04,2115.04,6.17277
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp52,2101.46,0,2101.46,2101.46,2101.46,2101.46,2114.98,2.73396e-12,2114.98,2114.98,2114.98,2114.98,13.5173
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp53,2101.5,2.73396e-12,2101.5,2101.5,2101.5,2101.5,2114.92,1.82264e-12,2114.92,2114.92,2114.92,2114.92,13.4168
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp54,2094.08,3.18962e-12,2094.08,2094.08,2094.08,2094.08,2114.86,2.2783e-12,2114.86,2114.86,2114.86,2114.86,20.7758
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp55,2094.14,1.36698e-12,2094.14,2094.14,2094.14,2094.14,2114.8,2.2783e-12,2114.8,2114.8,2114.8,2114.8,20.6535
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp56,2086.71,1.36698e-12,2086.71,2086.71,2086.71,2086.71,2108.87,4.5566e-13,2108.87,2108.87,2108.87,2108.87,22.1609
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp57,2086.78,0,2086.78,2086.78,2086.78,2086.78,2108.87,1.82264e-12,2108.87,2108.87,2108.87,2108.87,22.0882
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp58,2079.34,1.36698e-12,2079.34,2079.34,2079.34,2079.34,2108.87,1.82264e-12,2108.87,2108.87,2108.87,2108.87,29.5295
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp59,2079.42,4.5566e-13,2079.42,2079.42,2079.42,2079.42,2108.87,2.2783e-12,2108.87,2108.87,2108.87,2108.87,29.4507
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp6,2270.85,4.5566e-13,2270.85,2270.85,2270.85,2270.85,2116.23,3.18962e-12,2116.23,2116.23,2116.23,2116.23,154.615
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp60,2071.98,0,2071.98,2071.98,2071.98,2071.98,2108.87,1.36698e-12,2108.87,2108.87,2108.87,2108.87,36.8882
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp61,2072.05,1.36698e-12,2072.05,2072.05,2072.05,2072.05,2108.87,3.64528e-12,2108.87,2108.87,2108.87,2108.87,36.8131
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp62,2064.63,1.82264e-12,2064.63,2064.63,2064.63,2064.63,2108.87,0,2108.87,2108.87,2108.87,2108.87,44.239
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp63,2064.69,1.36698e-12,2064.69,2064.69,2064.69,2064.69,2108.87,9.11319e-13,2108.87,2108.87,2108.87,2108.87,44.1747
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp64,2057.28,3.64528e-12,2057.28,2057.28,2057.28,2057.28,2108.87,1.36698e-12,2108.87,2108.87,2108.87,2108.87,51.5859
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp65,2057.33,1.82264e-12,2057.33,2057.33,2057.33,2057.33,2108.86,9.11319e-13,2108.86,2108.86,2108.86,2108.86,51.5346
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp66,2049.93,0,2049.93,2049.93,2049.93,2049.93,2108.86,0,2108.86,2108.86,2108.86,2108.86,58.9321
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp67,2049.97,1.82264e-12,2049.97,2049.97,2049.97,2049.97,2108.86,1.36698e-12,2108.86,2108.86,2108.86,2108.86,58.8912
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp68,2042.58,2.2783e-12,2042.58,2042.58,2042.58,2042.58,2108.85,3.64528e-12,2108.85,2108.85,2108.85,2108.85,66.2774
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp69,2042.6,2.05047e-12,2042.6,2042.6,2042.6,2042.6,2108.85,9.11319e-13,2108.85,2108.85,2108.85,2108.85,66.2431
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp7,2270.85,9.11319e-13,2270.85,2270.85,2270.85,2270.85,2116.23,4.5566e-13,2116.23,2116.23,2116.23,2116.23,154.615
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp70,2035.22,2.73396e-12,2035.22,2035.22,2035.22,2035.22,2108.84,3.64528e-12,2108.84,2108.84,2108.84,2108.84,73.6199
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp71,2035.24,1.82264e-12,2035.24,2035.24,2035.24,2035.24,2108.83,4.5566e-13,2108.83,2108.83,2108.83,2108.83,73.5891
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p12_cp72,2027.86,2.73396e-12,2027.86,2027.86,2027.86,2027.86,2108.82,3.18962e-12,2108.82,2108.82,2108.82,2108.82,80.9577
