name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp205,1.91479e-06,0,1.91479e-06,1.91479e-06,1.91479e-06,1.91479e-06,176979,20419.3,11880.4,238316,156560,197398,11880.4
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp206,3.18288e-05,0,3.18288e-05,3.18288e-05,3.18288e-05,3.18288e-05,187495,21409.2,12583.5,251258,166086,208905,12583.5
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp207,5.56553e-07,0,5.56553e-07,5.56553e-07,5.56553e-07,5.56553e-07,198332,22418.6,13307.8,264500,175914,220751,13307.8
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp208,1.13654e-05,0,1.13654e-05,1.13654e-05,1.13654e-05,1.13654e-05,1.86693e-88,1.16621e-88,1.45841e-90,3.76744e-88,7.00725e-89,3.03314e-88,1.13654e-05
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp209,1.5561e-07,0,1.5561e-07,1.5561e-07,1.5561e-07,1.5561e-07,3.55309e-43,2.21949e-43,2.7756e-45,7.17008e-43,1.3336e-43,5.77258e-43,1.5561e-07
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp21,0.00021378,2.71594e-19,0.00021378,0.00021378,0.00021378,0.00021378,4.55769,1.28854,0.306171,8.40761,3.26915,5.84623,0.305958
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp210,3.82769e-06,0,3.82769e-06,3.82769e-06,3.82769e-06,3.82769e-06,5.22604e-28,3.26453e-28,4.08247e-30,1.05461e-27,1.96152e-28,8.49057e-28,3.82769e-06
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp211,4.18163e-08,0,4.18163e-08,4.18163e-08,4.18163e-08,4.18163e-08,2.1775e-20,1.35993e-20,1.77896e-22,4.39384e-20,8.17563e-21,3.53743e-20,4.18163e-08
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp22,0.0593486,4.17169e-17,0.0593486,0.0593486,0.0593486,0.0593486,7.03687,1.91897,0.472289,12.8425,5.1179,8.95583,0.412941
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp23,0.000303866,1.62957e-19,0.000303866,0.000303866,0.000303866,0.000303866,10.5369,2.77146,0.706616,19.0062,7.76543,13.3084,0.706312
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp24,0.0334978,4.17169e-17,0.0334978,0.0334978,0.0334978,0.0334978,15.3569,3.89634,1.02908,27.3524,11.4605,19.2532,0.995585
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp25,0.000454234,2.71594e-19,0.000454234,0.000454234,0.000454234,0.000454234,21.8499,5.34922,1.46321,38.3974,16.5007,27.1991,1.46276
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp26,0.0180878,2.78113e-17,0.0180878,0.0180878,0.0180878,0.0180878,30.4261,7.19077,2.03634,52.7186,23.2354,37.6169,2.01825
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp27,0.000679772,1.08638e-19,0.000679772,0.000679772,0.000679772,0.000679772,41.5555,9.48661,2.77975,70.954,32.0689,51.0421,2.77907
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp28,0.0108015,3.47641e-18,0.0108015,0.0108015,0.0108015,0.0108015,55.7688,12.307,3.72882,93.8003,43.4618,68.0758,3.71802
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp29,0.000970376,9.77739e-19,0.000970376,0.000970376,0.000970376,0.000970376,73.6588,15.7268,4.92302,122.011,57.932,89.3855,4.92204
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp3,2.88488e-06,0,2.88488e-06,2.88488e-06,2.88488e-06,2.88488e-06,3.18647e-17,1.98984e-17,2.67092e-19,6.42951e-17,1.19663e-17,5.17631e-17,2.88488e-06
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp30,0.0103,6.95281e-18,0.0103,0.0103,0.0103,0.0103,95.8791,19.8249,6.40588,156.395,76.0541,115.704,6.39558
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp31,0.00128026,4.34551e-19,0.00128026,0.00128026,0.00128026,0.00128026,123.143,24.6848,8.22492,197.813,98.458,147.828,8.22364
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp32,0.0174716,2.43348e-17,0.0174716,0.0174716,0.0174716,0.0174716,156.219,30.3935,10.4314,247.173,125.826,186.613,10.4139
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp33,0.00153404,1.52093e-18,0.00153404,0.00153404,0.00153404,0.00153404,195.93,37.042,13.08,305.43,158.888,232.972,13.0784
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp34,0.0363726,0,0.0363726,0.0363726,0.0363726,0.0363726,243.144,44.7246,16.2285,373.575,198.42,287.869,16.1921
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp35,0.00165486,1.52093e-18,0.00165486,0.00165486,0.00165486,0.00165486,298.769,53.5389,19.9374,452.634,245.23,352.308,19.9357
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp36,0.0747005,4.17169e-17,0.0747005,0.0747005,0.0747005,0.0747005,363.745,63.5849,24.2693,543.658,300.16,427.33,24.1946
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp37,0.0016026,1.95548e-18,0.0016026,0.0016026,0.0016026,0.0016026,439.04,74.9651,29.2886,647.714,364.075,514.005,29.287
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp38,0.142753,2.78113e-17,0.142753,0.142753,0.142753,0.142753,525.637,87.7831,35.0607,765.882,437.854,613.42,34.9179
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp39,0.0013953,1.30365e-18,0.0013953,0.0013953,0.0013953,0.0013953,624.531,102.144,41.6518,899.245,522.387,726.675,41.6504
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp4,0.09662,2.78113e-17,0.09662,0.09662,0.09662,0.09662,3.05121e-13,1.86969e-13,6.04221e-15,6.11993e-13,1.18152e-13,4.9209e-13,0.09662
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp40,0.249071,5.56225e-17,0.249071,0.249071,0.249071,0.249071,736.722,118.152,49.1284,1048.88,618.57,854.874,48.8793
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp41,0.00109687,8.69102e-19,0.00109687,0.00109687,0.00109687,0.00109687,863.211,135.913,57.5571,1215.86,727.298,999.124,57.556
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp42,0.39182,0,0.39182,0.39182,0.39182,0.39182,1004.99,155.529,67.0041,1401.24,849.465,1160.52,66.6123
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp43,0.000783026,1.08638e-19,0.000783026,0.000783026,0.000783026,0.000783026,1163.06,177.102,77.5352,1606.06,985.956,1340.16,77.5344
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp44,0.54914,0,0.54914,0.54914,0.54914,0.54914,1338.38,200.732,89.2153,1831.34,1137.65,1539.11,88.6662
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp45,0.00051073,3.25913e-19,0.00051073,0.00051073,0.00051073,0.00051073,1531.93,226.516,102.109,2078.06,1305.41,1758.44,102.108
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp46,0.677664,0,0.677664,0.677664,0.677664,0.677664,1744.64,254.546,116.279,2347.21,1490.1,1999.19,115.601
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp47,0.000306173,2.17275e-19,0.000306173,0.000306173,0.000306173,0.000306173,1977.46,284.914,131.787,2639.73,1692.55,2262.37,131.787
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp48,0.728614,0,0.728614,0.728614,0.728614,0.728614,2231.29,317.705,148.695,2956.53,1913.59,2549,147.966
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp49,0.000169615,5.43189e-20,0.000169615,0.000169615,0.000169615,0.000169615,2507.03,353.001,167.061,3298.51,2154.03,2860.03,167.061
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp5,6.33524e-06,0,6.33524e-06,6.33524e-06,6.33524e-06,6.33524e-06,1.56233e-10,8.71816e-11,7.86776e-12,3.12919e-10,6.90516e-11,2.43415e-10,6.33493e-06
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp50,0.678994,0,0.678994,0.678994,0.678994,0.678994,2805.54,390.879,186.945,3666.52,2414.66,3196.42,186.266
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp51,8.72634e-05,0,8.72634e-05,8.72634e-05,8.72634e-05,8.72634e-05,3127.69,431.414,208.403,4061.42,2696.28,3559.11,208.403
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp52,0.557085,0,0.557085,0.557085,0.557085,0.557085,2.06063e-24,1.19954e-24,2.8582e-26,4.12064e-24,8.61095e-25,3.26017e-24,0.557085
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp53,4.18825e-05,0,4.18825e-05,4.18825e-05,4.18825e-05,4.18825e-05,7.24798e-11,3.64446e-11,4.85274e-12,1.42783e-10,3.60352e-11,1.08924e-10,4.18824e-05
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp54,0.417532,0,0.417532,0.417532,0.417532,0.417532,0.000197144,0.000116749,2.56295e-06,0.000400613,8.03955e-05,0.000313893,0.417132
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp55,1.88344e-05,0,1.88344e-05,1.88344e-05,1.88344e-05,1.88344e-05,0.0610997,0.0362053,0.000782164,0.124054,0.0248944,0.097305,0.000763329
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp57,7.97441e-06,0,7.97441e-06,7.97441e-06,7.97441e-06,7.97441e-06,8.22754,4.21222,0.563135,16.6753,4.01533,12.4398,0.563127
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp58,0.267484,0,0.267484,0.267484,0.267484,0.267484,31.4918,14.7948,2.1587,63.7649,16.697,46.2866,1.89121
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp59,3.20404e-06,0,3.20404e-06,3.20404e-06,3.20404e-06,3.20404e-06,85.82,37.6803,5.88877,172.387,48.1397,123.5,5.88877
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp6,0.144814,5.56225e-17,0.144814,0.144814,0.144814,0.144814,1.53314e-08,7.52181e-09,1.04348e-09,3.06255e-08,7.80957e-09,2.28532e-08,0.144814
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp60,0.296656,0,0.296656,0.296656,0.296656,0.296656,189.203,78.0908,12.9916,373.226,111.112,267.294,12.695
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp61,1.24616e-06,0,1.24616e-06,1.24616e-06,1.24616e-06,1.24616e-06,362.01,140.492,24.8715,695.811,221.518,502.502,24.8715
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp62,0.389965,0,0.389965,0.389965,0.389965,0.389965,624.081,228.429,42.8983,1165.23,395.652,852.51,42.5083
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp63,4.97272e-07,0,4.97272e-07,4.97272e-07,4.97272e-07,4.97272e-07,991.317,344.555,68.1696,1805.89,646.761,1335.87,68.1696
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp64,0.520441,0,0.520441,0.520441,0.520441,0.520441,1474.2,490.568,101.406,2629.31,983.631,1964.77,100.885
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp65,2.33052e-07,0,2.33052e-07,2.33052e-07,2.33052e-07,2.33052e-07,2078.22,667.133,142.978,3644.65,1411.09,2745.35,142.978
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp66,0.64024,0,0.64024,0.64024,0.64024,0.64024,2806,873.957,193.053,4882.55,1932.05,3679.96,192.413
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp67,1.47763e-07,0,1.47763e-07,1.47763e-07,1.47763e-07,1.47763e-07,3661.41,1110.04,251.87,6317.87,2551.38,4771.45,251.87
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp68,0.690555,0,0.690555,0.690555,0.690555,0.690555,4652.38,1373.92,319.948,7946.74,3278.46,6026.3,319.257
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp69,1.19806e-07,0,1.19806e-07,1.19806e-07,1.19806e-07,1.19806e-07,5790.39,1663.99,398.056,9765.53,4126.4,7454.37,398.056
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp7,1.28594e-05,0,1.28594e-05,1.28594e-05,1.28594e-05,1.28594e-05,5.09456e-07,2.28708e-07,3.46667e-08,1.01443e-06,2.80749e-07,7.38164e-07,1.18449e-05
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp70,0.637469,0,0.637469,0.637469,0.637469,0.637469,7089.98,1978.66,487.163,11772.3,5111.32,9068.65,486.525
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp71,1.04309e-07,0,1.04309e-07,1.04309e-07,1.04309e-07,1.04309e-07,8568.57,2316.55,588.408,14094.9,6252.02,10885.1,588.407
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp72,0.510058,0,0.510058,0.510058,0.510058,0.510058,10244.4,2676.47,702.979,16727.5,7567.97,12920.9,702.469
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp73,8.75898e-08,0,8.75898e-08,8.75898e-08,8.75898e-08,8.75898e-08,12135.8,3057.41,832.061,19628.7,9078.41,15193.2,832.061
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp74,0.36106,0,0.36106,0.36106,0.36106,0.36106,14261.8,3458.5,976.903,22805.2,10803.3,17720.3,976.542
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp75,6.82528e-08,0,6.82528e-08,6.82528e-08,6.82528e-08,6.82528e-08,16642.9,3879.17,1138.85,26268.1,12763.7,20522,1138.85
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp76,0.230008,2.78113e-17,0.230008,0.230008,0.230008,0.230008,19300.6,4319.3,1319.35,30033.1,14981.3,23619.9,1319.12
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp77,4.88587e-08,0,4.88587e-08,4.88587e-08,4.88587e-08,4.88587e-08,22255.8,4779.24,1519.79,34116.6,17476.5,27035,1519.79
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp78,0.133531,5.56225e-17,0.133531,0.133531,0.133531,0.133531,25526.3,5259.66,1741.38,38529.9,20266.6,30785.9,1741.25
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp79,3.20974e-08,0,3.20974e-08,3.20974e-08,3.20974e-08,3.20974e-08,29126.6,5761.48,1985.12,43277.7,23365.2,34888.1,1985.12
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp8,0.196488,0,0.196488,0.196488,0.196488,0.196488,7.92268e-06,3.3861e-06,5.38898e-07,1.57227e-05,4.53658e-06,1.13088e-05,0.196472
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp80,0.0713079,1.39056e-17,0.0713079,0.0713079,0.0713079,0.0713079,33069.1,6285.74,2251.81,48467.1,26783.4,39354.9,2251.74
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp81,1.93654e-08,0,1.93654e-08,1.93654e-08,1.93654e-08,1.93654e-08,37363.5,6833.61,2542.1,54516.1,30529.9,44197.1,2542.1
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp82,0.035277,4.17169e-17,0.035277,0.035277,0.035277,0.035277,42016.4,7406.41,2856.41,61027.7,34610,49422.8,2856.37
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp83,1.07013e-08,0,1.07013e-08,1.07013e-08,1.07013e-08,1.07013e-08,47030.6,8005.46,3194.88,68003.9,39025.1,55036,3194.88
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp84,0.0644168,5.56225e-17,0.0644168,0.0644168,0.0644168,0.0644168,52403.6,8631.89,3557.32,75439.7,43771.7,61035.5,3557.25
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp85,0.0661463,2.78113e-17,0.0661463,0.0661463,0.0661463,0.0661463,58128.6,9286.4,3943.22,83323.4,48842.2,67415,3943.15
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp86,0.116868,4.17169e-17,0.116868,0.116868,0.116868,0.116868,64196.8,9969.19,4351.98,91638.9,54227.6,74166,4351.86
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp87,0.115212,5.56225e-17,0.115212,0.115212,0.115212,0.115212,70599.4,10679.9,4782.98,100368,59919.5,81279.3,4782.87
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp88,0.195309,5.56225e-17,0.195309,0.195309,0.195309,0.195309,77326.6,11418,5235.56,109490,65908.6,88744.6,5235.37
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp89,0.186386,0,0.186386,0.186386,0.186386,0.186386,84367.4,12182.5,5708.98,118982,72184.9,96549.9,5708.79
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp90,0.299284,0,0.299284,0.299284,0.299284,0.299284,91712.7,12972.6,6202.64,128823,78740.1,104685,6202.34
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp91,0.281268,0,0.281268,0.281268,0.281268,0.281268,99357.7,13787.5,6716.25,138995,85570.2,113145,6715.96
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp92,0.416996,0,0.416996,0.416996,0.416996,0.416996,107300,14626.6,7249.7,149482,92673.9,121927,7249.29
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp93,0.400648,0,0.400648,0.400648,0.400648,0.400648,115540,15489.5,7802.96,160271,100050,131029,7802.55
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp94,0.519642,0,0.519642,0.519642,0.519642,0.519642,124075,16375.6,8375.96,171354,107699,140451,8375.44
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp95,0.549865,0,0.549865,0.549865,0.549865,0.549865,132906,17284.2,8968.76,182725,115622,150190,8968.21
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp96,0.564317,0,0.564317,0.564317,0.564317,0.564317,142036,18214.7,9581.46,194383,123821,160250,9580.9
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp97,0.742233,0,0.742233,0.742233,0.742233,0.742233,151466,19166.4,10214.2,206325,132299,170632,10213.5
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp98,0.522988,0,0.522988,0.522988,0.522988,0.522988,161200,20138.7,10867.4,218549,141062,181339,10866.8
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p13_cp99,0.982109,0,0.982109,0.982109,0.982109,0.982109,171243,21130.9,11541,231050,150112,192374,11540
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp0,0.0421537,4.17169e-17,0.0421537,0.0421537,0.0421537,0.0421537,8.7087e-16,5.33579e-16,1.72398e-17,1.74675e-15,3.37292e-16,1.40445e-15,0.0421537
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp1,2.65988e-06,0,2.65988e-06,2.65988e-06,2.65988e-06,2.65988e-06,1.18584e-12,6.49084e-13,6.40357e-14,2.37489e-12,5.3676e-13,1.83493e-12,2.65987e-06
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp10,0.286283,0,0.286283,0.286283,0.286283,0.286283,0.00787604,0.00303222,0.000533978,0.0153694,0.00484381,0.0109083,0.270913
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp100,0.506428,0,0.506428,0.506428,0.506428,0.506428,1.26852e-95,7.92399e-96,9.90939e-98,2.55985e-95,4.76119e-96,2.06092e-95,0.506428
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp101,1.50399,0,1.50399,1.50399,1.50399,1.50399,8.9195e-47,5.5717e-47,6.96773e-49,1.79994e-46,3.3478e-47,1.44912e-46,1.50399
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp102,0.370423,0,0.370423,0.370423,0.370423,0.370423,2.02858e-30,1.26718e-30,1.58468e-32,4.09363e-30,7.61395e-31,3.29576e-30,0.370423
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp103,1.61268,0,1.61268,1.61268,1.61268,1.61268,3.32395e-22,2.07608e-22,2.67527e-24,6.70736e-22,1.24787e-22,5.40003e-22,1.61268
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp104,0.250847,0,0.250847,0.250847,0.250847,0.250847,3.01761e-17,1.85238e-17,5.69126e-19,6.05274e-17,1.16523e-17,4.86999e-17,0.250847
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp105,1.45923,0,1.45923,1.45923,1.45923,1.45923,7.14726e-14,3.90193e-14,3.8969e-15,1.43139e-13,3.24533e-14,1.10492e-13,1.45923
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp106,0.159831,5.56225e-17,0.159831,0.159831,0.159831,0.159831,2.21328e-11,1.03664e-11,1.50671e-12,4.42097e-11,1.17663e-11,3.24992e-11,0.159831
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp107,1.15361,0,1.15361,1.15361,1.15361,1.15361,1.76031e-09,7.73563e-10,1.19833e-10,3.50751e-09,9.86742e-10,2.53387e-09,1.15361
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp108,0.096733,5.56225e-17,0.096733,0.096733,0.096733,0.096733,5.31983e-08,2.3107e-08,3.62095e-09,1.05766e-07,3.00913e-08,7.63053e-08,0.0967329
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp109,0.857165,0,0.857165,0.857165,0.857165,0.857165,8.03431e-07,3.47897e-07,5.46711e-08,1.59384e-06,4.55534e-07,1.15133e-06,0.857163
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp11,7.41362e-05,0,7.41362e-05,7.41362e-05,7.41362e-05,7.41362e-05,0.020402,0.00763144,0.00138192,0.0396517,0.0127705,0.0280334,0.00130778
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp110,0.0558958,4.86697e-17,0.0558958,0.0558958,0.0558958,0.0558958,7.32614e-06,3.14995e-06,4.98334e-07,1.44996e-05,4.17619e-06,1.04761e-05,0.0558813
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp111,0.664136,0,0.664136,0.664136,0.664136,0.664136,4.59177e-05,1.94929e-05,3.12186e-06,9.0646e-05,2.64249e-05,6.54106e-05,0.664045
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp112,0.0309109,3.47641e-18,0.0309109,0.0309109,0.0309109,0.0309109,0.000216458,9.02777e-05,1.47078e-05,0.000426099,0.00012618,0.000306736,0.0304848
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp113,0.596177,0,0.596177,0.596177,0.596177,0.596177,0.000818071,0.000333871,5.55473e-05,0.00160534,0.0004842,0.00115194,0.594572
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp114,0.0163784,1.04292e-17,0.0163784,0.0163784,0.0163784,0.0163784,0.00259619,0.00103355,0.000176144,0.00507695,0.00156263,0.00362974,0.0113014
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp115,0.626875,0,0.626875,0.626875,0.626875,0.626875,0.0071596,0.00277335,0.000485346,0.013947,0.00438625,0.00993296,0.612928
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp117,0.695115,0,0.695115,0.695115,0.695115,0.695115,0.0393848,0.0143622,0.00266494,0.0760245,0.0250226,0.053747,0.619091
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp118,0.0041853,0,0.0041853,0.0041853,0.0041853,0.0041853,0.0813927,0.0287359,0.00550201,0.156259,0.0526568,0.110129,0.0013167
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp119,0.717446,0,0.717446,0.717446,0.717446,0.717446,0.157327,0.0537142,0.0106246,0.300182,0.103613,0.211041,0.417264
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp12,0.306447,0,0.306447,0.306447,0.306447,0.306447,0.0475069,0.0172358,0.00321471,0.0919156,0.0302711,0.0647426,0.214531
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp120,0.00234679,1.7382e-18,0.00234679,0.00234679,0.00234679,0.00234679,0.287271,0.0947517,0.0193809,0.544299,0.192519,0.382023,0.0170341
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp122,0.00218206,1.30365e-18,0.00218206,0.00218206,0.00218206,0.00218206,0.832666,0.255659,0.0560697,1.55137,0.577008,1.08832,0.0538877
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp124,0.00401184,5.21461e-18,0.00401184,0.00401184,0.00401184,0.00401184,2.08094,0.593235,0.139884,3.79701,1.4877,2.67417,0.135873
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp126,0.00959416,1.7382e-18,0.00959416,0.00959416,0.00959416,0.00959416,4.63508,1.2255,0.311119,8.25134,3.40959,5.86058,0.301525
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp127,0.199618,0,0.199618,0.199618,0.199618,0.199618,6.67538,1.69987,0.447782,11.7236,4.97551,8.37524,0.248164
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp128,0.023227,1.7382e-17,0.023227,0.023227,0.023227,0.023227,9.41721,2.31041,0.631338,16.306,7.1068,11.7276,0.608111
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp129,0.112213,6.95281e-17,0.112213,0.112213,0.112213,0.112213,13.0385,3.08351,0.873656,22.2469,9.955,16.122,0.761443
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp13,0.000113217,1.08638e-19,0.000113217,0.000113217,0.000113217,0.000113217,0.101284,0.0355927,0.00684687,0.194977,0.0656917,0.136877,0.00673365
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp130,0.053687,0,0.053687,0.053687,0.053687,0.053687,17.7464,4.04827,1.18855,29.8269,13.6982,21.7947,1.13487
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp131,0.0586644,4.86697e-17,0.0586644,0.0586644,0.0586644,0.0586644,23.7791,5.23658,1.59192,39.3592,18.5425,29.0157,1.53325
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp132,0.116887,5.56225e-17,0.116887,0.116887,0.116887,0.116887,31.4072,6.6831,2.10179,51.1901,24.7241,38.0903,1.9849
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp133,0.0287594,0,0.0287594,0.0287594,0.0287594,0.0287594,40.9348,8.42529,2.73844,65.6997,32.5095,49.3601,2.70968
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp134,0.238196,0,0.238196,0.238196,0.238196,0.238196,52.7,10.5034,3.52441,83.3012,42.1966,63.2034,3.28622
